Token,Average Similarity
εἰροκόμος,0.14390299340215248
ἀλκάνδρη,0.17400674187426252
ἄττιος,0.10597044527608689
παυσίλυπος,0.13525425239098762
χρῖσις,0.10835515999123428
τετραφαλαγγία,0.14823095568380334
δυσκαταγώνιστος,0.1168617947445149
διάζωσμα,0.1213558021466701
ἐπιγλωσσάομαι,0.0835619878701686
παραπέτομαι,0.10242616795646979
μαγειρεύω,0.09003554807285863
τριβαλλός,0.15609587409168235
ἀρχαιολογέω,0.015583844029469026
μαῖδοι,0.0744083401846199
ποδίζω,0.04567557822180955
δανούβιος,0.11956993112321944
τέστιμος,0.09618925321407404
περιτείχισις,0.13656781267119686
ὀδησσός,0.11701969143737173
μύσταξ,0.13053053485594607
ἀπονυχίζω,0.10339615487536132
διασχίς,0.1256661567456853
σαρκίδιον,0.11497120909970801
ἔξωσις,0.09446321583927828
μοιραγένης,0.1066191517414406
νόμευμα,0.10347877555328877
κύβδα,0.09712342372657956
εὐπαλής,0.11958879186209326
πνευμάτιον,0.09259125684521848
ἐκπυνθάνομαι,0.016775592558653244
ἱλαείρα,0.19029642492652277
νεόγονος,0.12611380310681095
τεκνοῦς,0.10918565540590314
ὑμήττιος,0.1089522162551765
ἀχελωΐδες,0.1690103336152185
μυκαλήσσιος,0.1622826963294595
τευχηστήρ,0.1438647762303857
ἐπικείρω,0.10796103613265469
ἁρπαλίων,0.12723261477973155
ἑρμόλυκος,0.14208557925550333
διατριβικός,0.09461146745671219
ἀφρήτωρ,0.12655025739061398
φανόστρατος,0.1234955422116004
πενθητήρ,0.11482662599532541
ὀκλαδία,0.14873179038951842
σπίνθαρος,0.1712483609423771
προσπάλτιος,0.13271220161389471
φλυεύς,0.12123409453749609
διονυσοδότης,0.15880993696575518
σιβύρτιος,0.10829049129534152
κολαινίς,0.1668880086565251
ἀμαρυσίη,0.15882343025043072
ἀλητεία,0.10619551655322092
ῥακῶτις,0.1376280450565498
μύρτιον,0.11640360024128277
διαζεύγνυμαι,0.08642747363264684
εὐμετάθετος,0.10611920423737212
πειρατήριον,0.11263084668770432
ἐξορμενίζω,0.100208796493036
καχάζω,0.10212757188785702
μεγαλόδοξος,0.08559022454507455
ἁρπακτήρ,0.11311821737103792
δημοτέλης,0.061228808781954795
προθέσμιος,0.1340913911391949
πρωθήβης,0.15653135283396558
ψευδηγορέω,0.02362805867343374
καρπαία,0.1639005504463342
ἱστόποδες,0.10546986985044833
ζευγηλατέω,0.10369434696676565
κλεόξενος,0.1385225530486717
παρήγορος,0.09606342963432406
ἑστιαιεύς,0.10385060897068601
τριποδίσκος,0.10229338457241755
ἀπρόοπτος,0.11997615771891902
ὄρσιππος,0.1287966059839755
νυμφάς,0.12239408043737675
περιλείχω,0.10275754446895422
πράσιμος,0.05702153906474753
μέλδω,0.08223183117796183
ἁπαλοτρεφής,0.15035499548930856
ἀνδρόπομπος,0.11038563099904965
παγασαί,0.11244702366356374
λυσίθεος,0.14852841291214264
γυμνασιαρχέω,0.08636055105733005
χαλίκρητος,0.16657901936864825
τίμαλκος,0.11068221918662469
διθυραμβοποιός,0.08744565660715954
βοηλασία,0.15350005556509827
οἰχαλιεύς,0.1353650279301747
ἀπισόω,0.06847078280027492
φέρεκλος,0.10849080255229004
δικέτας,0.0897014073980946
ἡρέας,0.07775058013208333
δειπνοφόρος,0.13186536262631204
ἑκατόμβοιος,0.09124396091726172
νῖσα,0.15800118753894987
ἁλίη,0.13359859694793738
κορωνεύς,0.12735547410750087
ἄνακες,0.11990927584881322
στρογγυλίων,0.16174272865057107
κλεωναῖος,0.1357116066533479
συνεξανίστημι,0.10213600846799581
λάθυρος,0.1959864439341497
γερανίη,0.15694773622680064
ὄκρις,0.14148709542893437
ἐπαναδίδωμι,0.04478365746135602
ἐπιπαροξύνω,0.09087544163924895
πάνιον,0.08436165077093814
ἐπιστολιμαῖος,0.09223701899927493
ἀγλαίζω,0.12155102447900497
κλωπεία,0.16074548662682334
ἀτρεστίδας,0.12313928712332307
βρόχοι,0.1233912595523155
ἐκχώννυμι,0.09515855468525963
οἰάνθεια,0.15959005780277882
συνορμάω,0.10594382612753343
πειρά,0.03298232301820106
ἀριστομηλίδης,0.08826311813949365
σθενελαΐδης,0.15877361499032422
ἀθαμανία,0.14824382033675418
διαπρεσβεία,0.09716552186187737
χρυσότοξος,0.09642650926714445
τειχιοῦς,0.12578411669593623
δυσέκλυτος,0.1456498642161136
ἐπίσταθμος,0.08494242913116827
ὕδριος,0.13990136733155495
ὑπόσαπρος,0.12886529021747783
συγκυνηγέτης,0.15032699921450365
μυόννησος,0.11564524420244685
βηστίας,0.14591473182392992
ἀνδροκμής,0.14144687675735135
βιβάω,0.07614048391059745
ποτήρ,0.04938794422921676
ἔντορνος,0.15660912009801892
μελαντειχής,0.15964220522555841
οὐρός,0.09146903714451375
θανάτωσις,0.10111985876230613
χάλκευμα,0.1238237316543003
συγγενίς,0.08253588419135949
στύρα,0.15145890093573905
λιθοφόρος,0.1544870190519833
ἐξοδεία,0.11928790688621257
φραδή,0.10714826975523704
ἐμφυής,0.08179650067381579
ἰάλυσος,0.16935569466928868
λάπιθος,0.1856608668441643
τρυφηλός,0.16985869781185992
πρώιμος,0.11997580553415453
χηρωσταί,0.10700630181569361
κατιλίνας,0.17544824593527222
δάσος,0.16795226058280793
μελίγηρυς,0.16393060555899544
διαστυλόω,0.09437058480357667
ἀργυροφάλαρος,0.1564136163584119
προσθιγγάνω,0.023923305933355767
ἐναντιολογία,0.04317651200915788
λιθεία,0.1755839305463682
σύμφρων,0.06833351011533007
κυνουρεύς,0.15139389197614558
ἡδύπνοος,0.10160056909566297
ἐπαναίρω,0.09210926368224165
συνείκω,0.0909945641606866
ἀντιξοέω,0.058376559159351804
εὔσχετος,0.1277018337155303
ἀποσχάζω,0.08065645968919832
προβατικός,0.08967692082128687
πτυελισμός,0.13732789733086043
λαβώτης,0.15216803767772644
συναπεργάζομαι,0.06583023107318257
πενταετηρικός,0.1021529163646064
ἐκπτοέω,0.08335517981826066
πολύγομφος,0.17503397337685286
σπειρηδόν,0.14062063841274203
ἀπολόγημα,0.08565353157830753
αἱρετέος,0.04967765627601071
μνησίκακος,0.10194439030647805
ἐλυμαῖος,0.1372258809190519
σάγμα,0.12068283232474128
ὀψαρότης,0.1155128159245498
μορφώ,0.0781980787523457
ἐπιδιορθόω,0.06579663265759136
φιαλεύς,0.12550269081664747
ἀβακής,0.13199830578289815
ἄπιον,0.13428942471324642
ἀσθενόω,0.053210900421663404
συστράτηγος,0.09949486975210746
θορυβοποιέω,0.08966266223066409
ἀνάλημμα,0.12764583257019876
φηρητιάδης,0.08445756417063964
φρίξη,0.12580396028448126
καταντία,0.15011581048181272
λιθοτόμος,0.14796285165262707
φαρανδάτης,0.13333015445651444
δυσπραγέω,0.10916787426088183
κονωνεύς,0.1558879516442462
γαράτης,0.1299278828961523
παρθενεία,0.1497295126858076
περιειλέω,0.08788171237974765
ἐπιτάλιον,0.13372757931103832
στόμωσις,0.12265247990576002
ἀπόκλασμα,0.11918499217058762
ἄλκανδρος,0.14919161550637985
διαφαύσκω,0.08583642229854474
λεωργός,0.14288185629191594
εὔρωπος,0.12010180800730465
ἀειπάρθενος,0.19145674824832426
ἀθεμιστία,0.1339609156210382
αὐτοψία,0.14907973423065538
γυμνοσοφισταί,0.04242597741658389
ἀνταναιρέω,0.051182035628974165
θηλύτης,0.1584509635103464
προφράζω,0.041371419515202984
προσαναπαύω,0.04978249294477715
κάος,0.16780469268071313
ἀπομαρτυρέω,0.0334892291166673
κατάβλημα,0.08148023300650875
ἀποκυρτόομαι,0.06607607574866471
διαπιστεύω,0.05543447741199398
ἑξακοσιοστός,0.07489166932508065
χαμαιπετέω,0.11048896965942612
ἐγερτικός,0.08055373708223999
φιλόψογος,0.11914664157952724
ἐπαρχεία,0.11134845065738268
προαναλίσκω,0.04409070697337885
ἀλυσμός,0.10665518072982369
ἐλυμαΐς,0.14049647716106323
προαφαιρέω,0.0296705768388914
πορθητής,0.10472276708006786
ὑπορχέομαι,0.07086436851484067
ἀντεπιπλέω,0.07833987902887644
τολιστόβοιος,0.12742644891100377
ὀψοποιητικός,0.07676619516305465
ὑποσπείρω,0.07437137306928297
καταπλύνω,0.11945433916020352
ἀλεξάνεμος,0.12392459441982584
ποπλώνιον,0.1291213328096424
παιδοσπορέω,0.06991243664381143
κεραίω,0.1021280388100713
ἐπιμηνάω,0.0714549349266069
κολακικός,0.14849818230897058
μέταπα,0.08681119349120091
ἐκθεατρίζω,0.0528659290160596
δωδεκάμηνος,0.08686290566139374
ἀσφάλιος,0.11977682794530617
τάκτης,0.12827145437966617
ὄσχεος,0.15426821517592035
ἀμφιδήριτος,0.15431248977739895
ἐξιχνευτέος,0.11873110914555181
τευθρώνη,0.16279900267537661
ἀπολεπτύνω,0.08229463771665295
καλλιφεγγής,0.15690237911292607
τιμέας,0.06765153510033235
ἀπεργαστικός,0.09635989550456092
ἐφέσιμος,0.10730164441910918
ἑτεροκλινής,0.09034062740189798
πελλάνη,0.17280214476292655
νυκτοπορία,0.1297690001306538
εἰστοξεύω,0.10031236262116038
πινακίς,0.15869698421040038
βρασιαί,0.09924328145710523
ὑποσυρίζω,0.08423858880262038
λόχιος,0.14702952486845192
προκόλπιον,0.16249270151976727
περιφύομαι,0.09981603467350092
ἀγλαόδενδρος,0.16124417933750843
ὁμόδαμος,0.13982381966245447
φιλοπολίτης,0.0983399736428669
τραγῳδοδιδάσκαλος,0.09407470488243153
συγκαταπολεμέω,0.06394460164036726
προσκήνιον,0.12443228229646729
σύμπηξις,0.08268279896839213
μελίτεια,0.1600507126284442
καταλυμαίνομαι,0.09159980734734688
μόγος,0.07838069113012967
ὀστέϊνος,0.15231003801229454
ἠέλιος,0.17870497154177897
ἀρτίκολλος,0.11540727028240647
βυκανιστής,0.15235110473191993
ὀρνιθεῖον,0.13957921618396518
κατάσκεψις,0.0692147537553642
οἰακονόμος,0.10954847542728831
πλάθω,0.10329137291951176
ἀδαμαντόδετος,0.14134547489082747
συμπαρίστημι,0.05110912228163386
τροχιλεία,0.13968342683874968
ἐπανατρέφω,0.07220290172819435
ἐπιχλευάζω,0.09862422454569188
καρχαρόδων,0.12048954072746772
ἀμφίθεμις,0.15485942000170846
ἐξοχετεύω,0.09174271976482508
δᾶαι,0.07584490131802864
παμμήτωρ,0.09404741627539998
ἀντορύσσω,0.10326441606881229
κλοπαῖος,0.1434509802463234
προσεπιμετρέω,0.055278511897264175
ἀναγκαιότης,0.06183153477111362
πέλλανα,0.15378045309287117
σαφανής,0.0479809525131148
εὔβλητος,0.11080977478583674
ἀριστόφαντος,0.1320650173061422
πολυάνθης,0.143763494449879
σᾶμος,0.20689152108188796
ἐκφθείρω,0.06889883833208392
ἑλίκων,0.10997196969648514
μυροπώλης,0.14084486343373817
σάλασσος,0.12838699675690915
αὐγειαί,0.1022536484160349
φοιτητός,0.07505298119304651
πολεμοκλέης,0.10167575856262995
πολυστομέω,0.08788089080454292
δημήλατος,0.16045501748878566
ἐπινομίς,0.12190060891672082
ἀντιδανείζω,0.08512571576234068
ὑπαγόρευσις,0.10750689061747527
εἰσόπιν,0.06982748632744588
ὑπέγγυος,0.127076847091937
τερμίλαι,0.10210338912823076
βαρυηκοΐα,0.18298738810236356
εὐηκοΐα,0.13708048635107603
σύνθρηνος,0.1446227119569752
διαλγής,0.12018979295020724
ἐπύαξα,0.12982718391571235
κολοσσαί,0.11824292876671504
ἀντερύομαι,0.08702547553347607
ἄναξις,0.10570897798733109
ἐπιδιασκευάζω,0.08670225199683748
πατρονομικός,0.11024993802504433
βοῦσαι,0.07800627018288438
ἐνθεαστικός,0.07314659150653662
πρακτήριος,0.08800794322836736
σκῖρος,0.17506558355429694
καταχαίρω,0.09711620106850458
ἰασώ,0.06396937659404546
ὑπερτοξεύσιμος,0.12988748963902325
ἐμφωλεύω,0.07616962501083999
ἐπιθαρσέω,0.051461487370758334
τριτανταίχμης,0.11858404195833848
ὕμνησις,0.07892610740641898
πομπεῖον,0.10569737697854209
πρόπαλαι,0.06199550847708438
κιθαιρώνιος,0.1301396312653518
λαβύνητος,0.12172030872782133
γομφόω,0.11859002655950608
παρακρατέω,0.0425654517412475
υἱόω,0.03772403865914587
παρακέλευμα,0.12124230624125547
ἀρδέρικκα,0.13106851380081472
κουφολογία,0.10633987708517792
νίτωκρις,0.11524683174542072
σύζωμα,0.12135030199155895
ὄκιλις,0.15387856681622755
ἀγραυλέω,0.12060597673596381
συναυλίζομαι,0.07222505272966173
ἱεροσκοπία,0.11027422923435011
διαφυσάω,0.08453474146473675
παράκουσις,0.1108544587472399
περιέλασις,0.14104635460662784
πρωτοφάνης,0.09744833577802048
ἐνάρεες,0.11342425441028539
ὑπόβαθρον,0.13243410051498744
ἀναφύρω,0.11155190109808423
ὀκταμερής,0.0745300898823373
πολυμνήμων,0.10567630943451407
παλλαντίας,0.12807719338940043
μιτραδάτης,0.13122854429784253
βομβηδόν,0.13404002191163913
μετάταξις,0.09924281981246766
εὐπαράγωγος,0.14623433338222488
δεξιώνυμος,0.06844575321291271
κνίσμα,0.14501308737752544
κατακηρόω,0.11658192648589492
ἀλωπεκίζω,0.13953094367241903
διογενεία,0.10642207616913181
βακτήριον,0.11440960654723621
ταρβαλέος,0.1554251484750988
πάμβοτος,0.11789685069452294
δηίων,0.08789453629464693
χρηματικός,0.06218402583124643
χιονόβοσκος,0.1729956436085914
συμπαρατηρέω,0.052862685314972194
κεφαλλήνιος,0.11441992938627678
συλλήπτρια,0.1478506725466533
ἀρρυσίαστος,0.1658936241289074
κάρυστος,0.1742914978152407
καταπορνεύω,0.11780351817722215
κλαγγηδόν,0.14910339493375344
ἰσομήκης,0.10479374017182727
λυκέη,0.13113527743168565
σκαμβωνίδης,0.11283187819780119
μετίσχω,0.06748911535245444
περιέσχατα,0.09225699686674302
σαισάρη,0.12797908466507713
ἐξολισθάνω,0.07910522819299214
ἀμάρυνθος,0.18445507241871914
σύνθρονος,0.1349932432920745
ἰυγμός,0.07424174667231374
πρόκα,0.03375439846006155
κομπλέγα,0.12308109667693212
ὑροιάδης,0.09868408827637866
ζάρηξ,0.12692746536748978
εὐπάρυφος,0.1782676088613266
συνοδοιπόρος,0.13073046140131442
λακιάδης,0.11436247662464125
ἀλαλίη,0.18023962779225602
λαμπροκλέης,0.13099196933621418
ἐπαναβασμός,0.10612925243056558
προώλης,0.1442501900976881
πανάρετος,0.14362583804629617
ὠθίζω,0.10021226202103772
κυματίας,0.14258777403308043
ἀγελάρχης,0.11356515720161997
ἀνθονόμος,0.1222403326822605
ὑπεκτρέχω,0.10638919932566666
μήλης,0.09893966604896072
ἀπονέομαι,0.04782055730335233
ἱπποθόων,0.1050247001655214
περιστατικός,0.09047231827548077
ἐπωπή,0.12138732632191201
ὁμοπαθής,0.07968215446478721
βούχιλος,0.15572270879858388
δνόφος,0.15429669495299636
ἐπωλένιος,0.12789672289917156
ἐξονομάζω,0.08014292941323128
κοίμημα,0.11760681665579019
ποδιστήρ,0.09039239789042328
κοινοβωμία,0.11658334952047852
ναίχι,0.07956135346144551
συνδιαρθρόω,0.06734440019275001
κηρυκεύω,0.12221830080522159
νίτητις,0.09680926956400253
πλεύρωμα,0.11397905853838106
ἑνίζω,0.04810890037869927
ὑανθίδης,0.11078168488339256
ἄντασος,0.1322183148035096
σωστράτη,0.12038608207349626
ἐφολκός,0.121453747424345
ἀποστερητής,0.08603856348588988
ποσιδεών,0.12202514171121266
ἀδελφοκτόνος,0.11140151764733285
αὐτόφορτος,0.11662771948047973
ῥίνων,0.10651888781494841
πρόλεσχος,0.14003434054347755
ἀπομαστιγόω,0.0906119492178292
κοπρώδης,0.1294059539736226
ἑτεροδοξία,0.09093434351201941
ἀποτοξεύω,0.10695473160959398
λευκοστεφής,0.12349085854452468
κλεπτικός,0.07718364088770134
εὐσωματέω,0.07890143914592357
πολύμιτος,0.15547190757020254
ἡλιαστικός,0.07907077665352355
φυσητήρ,0.09795515795611799
ὑπεπιμόριος,0.05626809113315594
κατόνομαι,0.04975608069737056
σαβάκης,0.128874508856191
ὑφημιόλιος,0.11546302426709147
προδοξάζω,0.033067481965861484
ἀντιγενεηλογέω,0.052780812562250465
δρακονθόμιλος,0.19600876069280784
ψευδογραφία,0.056407637599772666
κάδυτις,0.15121205722375172
ὑπεργάζομαι,0.050318946091980295
ἀπρόξενος,0.1552210105760968
χαλινῖτις,0.15655664655681487
εὐζωΐα,0.15202090363533985
πολύκαμπτος,0.13052531532194603
ἀνελληνόστολος,0.15315390410154828
ἀναγρύζω,0.07561283019870951
κατεναρίζω,0.10263370587596762
σεμνότιμος,0.13056214074860237
περιδίνησις,0.13180218689572082
εἰσέλκω,0.10278633382132361
γονούσση,0.121660864229016
δαυλιεύς,0.1403901764940508
δωμάω,0.11289027053312153
ἀγχίσπορος,0.13233999618233047
δαδίκαι,0.04153902647060382
πακτϋική,0.1599095663093094
μασχαλίζω,0.12060543229118402
θουρίμαχος,0.12370996964828516
καλχινίη,0.16233908492630772
ὀψιμαθία,0.12959422723013247
σαράγγαι,0.1206184265888764
οὔτιοι,0.0026003220833670532
εὕρησις,0.08244376190180258
ἀτεραμνία,0.15381385860906416
μᾶρες,0.1155204026687522
κεράμινος,0.13154871789540096
ἐπευωνίζω,0.07558124587790138
σύσπαστος,0.1444627169002388
ἀργυρισμός,0.11569300359446275
εὑρησιεπής,0.09173481740337976
δυσανάκριτος,0.11747558951396056
εἰσικνέομαι,0.06464436949914086
προσείκελος,0.13514916832539778
δυσκατάπαυστος,0.1222305922922727
νοσφίζομαι,0.02639181325537005
θήρευσις,0.13911428011360083
γανδάριοι,0.09105220171721314
λινορραφής,0.13782004821014548
πεντεκαιεικοστός,0.06371758756798504
ἱερομνημονέω,0.024686301405614276
ὑπασπιστήρ,0.12941107785959438
ζευγίτης,0.11425966352643156
πολυπλάνητος,0.13379729435697327
λειψύδριον,0.13997599590100887
τευχεσφόρος,0.14602513190010866
κροτητός,0.07090834201373278
ἀνοίμωκτος,0.1301901564437892
φύη,0.11591882480229562
ἀτίμωσις,0.12009791320830779
καταίθω,0.12879358253055787
ἀξονήλατος,0.19417296944615933
πεντακοσιοστός,0.06807339716315802
ἡλιόκτυπος,0.12398494224317858
δανεισμός,0.10640756520134484
ἀσπαθίνης,0.16290543024871393
μοιρόκραντος,0.13288943821995472
μελανθής,0.15077332110961258
ἀχείμαντος,0.17102584187371475
βυρσοδέψης,0.17434069143457387
μνημήιος,0.07822030333774779
γύμνασμα,0.12546246677270462
ἀντίμισθος,0.11329746270449495
ἀστόξενος,0.15270046700638254
ἑτερότροπος,0.08024856155410628
ἐξώστης,0.156183698658335
φήγινος,0.1551297790397068
κραντήρ,0.1347947770123945
παναώριος,0.16418780707640632
σπογγοειδής,0.1274842326699995
δρᾶσις,0.07355139856000094
θνητοειδής,0.08498115884424039
σκήνημα,0.11955488163525045
εὐαλδής,0.11577969705538328
ἐπεκδιδάσκω,0.02709307448839407
γεραιόφρων,0.11575542519332456
συγγενεύς,0.08246791050911195
ἀρίστης,0.1293901405571326
κροταλίζω,0.11519675978907891
ἄρραφος,0.082580244498052
ἐφύω,0.052860845727716266
ἀπρομήθητος,0.12237218672229137
συγκαταθάπτω,0.07526346787978741
ἀντιβλάπτω,0.024607715237281762
φρυγιστί,0.08448596928814892
μονόσκηπτρον,0.13382543892416368
χιονίζω,0.10555385476686323
ἀποστήριξις,0.10880187716195792
καταπειρατηρία,0.12764874965260647
ἄστροφος,0.12330327729620862
ἐνιαχῆ,0.029977996378456138
ἐνυφαίνω,0.05067437388493596
τυμπανιστής,0.1512849984621753
αἱρετίζω,0.042037460908138154
γαλακτοπότης,0.14861697404568883
ἀγραῖος,0.1529275490180817
ἑτερορρεπής,0.08861539568505879
ἡλιοπολίτης,0.09037568234450218
λιβανωτοφόρος,0.139286670916983
σεβεννυτικός,0.11661862310764616
αἴσυμνος,0.15685247454965626
κατειλύω,0.09106205546661873
ὕπαστρος,0.15428447309790236
ἱεροψάλτης,0.1713585127732639
ἁπλῶς,0.01099784915965408
δυσμαθέω,0.09936204842991768
δυσπαράθελκτος,0.17997872737173498
ἰχνοσκοπέω,0.01727788093367835
μινώη,0.15953075205698056
διαγρηγορέω,0.07325529135383564
κογχίτης,0.1287544516293552
ἀναστατήρ,0.11434680453633551
μολουρίς,0.12044499225283584
βουθόρος,0.14383721319464998
μυλικός,0.1140732198870457
ἐξαρνητικός,0.08392372237906758
βουτώ,0.10410644465102444
εὔκραιρος,0.0731470795595349
ἐμπάλαγμα,0.1310908781427632
καταπυγοσύνη,0.15980488585795022
ἰτητικός,0.060110789420431354
ἀπέρδω,0.0718034908590297
προσποιητικός,0.06091367728736569
ἀντισθένειοι,0.059085318944372564
τοξοτευχής,0.09470782491266194
χέοψ,0.13267486301242523
σκεπαστικός,0.10538376324127433
παρεκκλίνω,0.09182692193315842
κρεόβορος,0.16933216047414465
κιναίθων,0.11645389046374882
ἀστραβίζω,0.12799754126108462
δειματόω,0.10690660731091095
ἐπηλύτης,0.15218338630088052
τηλέπορος,0.1263661061212671
δίαιμος,0.1163885815375871
οἰοβουκόλος,0.1390666426572398
περιορύσσω,0.09185314140494427
συλλύω,0.049880353805854885
εὔθοινος,0.13395556532870606
ἀφέσιος,0.16047129601848004
λυκοδίωκτος,0.15107726135506014
ὑπερστατέω,0.0860346065558201
συσπαράσσω,0.12579178266239813
προσδαπανάω,0.057870058209098484
ἀναξαίνω,0.09981301613128307
σπευστικός,0.11706593945139018
ἀσωπίη,0.15704175113237998
παρασείω,0.0996772464950022
κακκάω,0.09347184952481227
παραφύω,0.06838444257161776
δικορραφέω,0.08242859437259455
φληναφάω,0.0999543873361592
σιλλικύπριον,0.1458407201959441
οὐρανοῦχος,0.1300293666230535
ἑνδεκάς,0.04496541647196438
διαβυνέω,0.07912863987954583
ἄνθυλλα,0.11712121694241738
μελαινίς,0.15570307051251678
ἑπτάπηχυς,0.10627587863002426
διφροφορέω,0.1259792895098798
ὑπέρπαχυς,0.10945089975336618
θεαίνετος,0.1447195565946439
πλιχάς,0.14378565809131272
φυλλόκομος,0.14819946744858079
παιδοποίησις,0.12631354597526692
ἐρυμνόω,0.11648082304464964
παναγής,0.1549228617682846
κατακρεμάννυμι,0.12503049318116358
δυσκάθαρτος,0.08488526766092076
πολεύω,0.05606057360936741
ἐγχειρητής,0.09756345998956914
ἀρτακάμας,0.15930869414014112
ἀποτρύω,0.09513530853702772
λαιμότομος,0.1545998748408193
κοτιάειον,0.15849614875399606
λαμπώνιον,0.14647429736406453
τέρμιος,0.16734801174366284
λέχριος,0.1189249113578571
διατεκμαίρομαι,0.02578063257010845
ῥοθέω,0.07313851247150731
νεκροφόρος,0.12298781675610622
ἀνερεύγω,0.11683348272995855
ἰδμοσύνη,0.13088356765650322
συναπολαμβάνω,0.042994212694222496
πολυνίκης,0.11099935576592096
τελέας,0.11184469039396489
ἀμφιθλάω,0.10795601461485695
ἀρχένεως,0.07643198684369398
ἐπεντείνω,0.10667715128043369
ἀμφιάχω,0.12964299188771625
ἀσυμφωνία,0.09967002137392321
παιδαγωγικός,0.09509722972431993
ἀμφιποτάομαι,0.08036528388860797
ἐπιψεύδομαι,0.029993940888263303
χειμάδιος,0.10272708833567137
ἐξοιμώζω,0.08995832370433114
ἀριστοκρατέομαι,0.03399006960263464
ταχύπομπος,0.11380543473783834
κνώδων,0.16812770946580924
προφοβέομαι,0.036482542408203006
σῖκα,0.10681053885129568
ἐκνέμομαι,0.07689888865370381
φιλοχάρης,0.11916661372134628
περιπέτομαι,0.08997560518155386
χίλεος,0.15902419943313445
πανέστιος,0.14349456372285682
φυσίωσις,0.08822194384148822
ὀρεσσιβάτης,0.16857068502138392
ἀπέμφασις,0.0864919982079394
θελκτήρ,0.13157294211797962
εὐπλόκαμος,0.1755903272356238
θελεμός,0.14774275888410957
πολύνικος,0.1406104882948672
βενεβεντός,0.130342625342045
συλήτωρ,0.09445872746593684
μονόρρυθμος,0.15115021034554832
σμίκρης,0.15228124848659214
ἐλευθερόστομος,0.11763876135244623
δημόπρακτος,0.10989685600120665
ἑλικεύς,0.13764441410110922
κωδωνοφορέω,0.11960561910743825
ἀπολακτισμός,0.1027992982706285
ἀβουκόλητος,0.1454096760191487
ἀκαλανθίς,0.16324929653570255
βιάνωρ,0.10639611572472674
μαστήριος,0.14012384395662947
θεραποντίς,0.10813019392663228
ἐγχλίω,0.09969599604191268
μητροφόντης,0.15536417546368633
ἐπίτεκνος,0.09988469274702226
ἀμφίστροφος,0.15954089716929395
καρανόω,0.11559976402161935
ἐπικοιμάομαι,0.05215346138794939
μακροτάτω,0.05657536782589885
δεινομάχη,0.10138507146315325
φθισιάω,0.10033526832950768
ὑπηρέτημα,0.05895674457811386
λωτίζομαι,0.04490272506764703
πυρράζω,0.07159729267289876
κνίψ,0.12671843958744405
νεοσσεύω,0.1127515756031095
ἐπίκοπος,0.08938891779737844
θύμβρις,0.1600558909232616
εὐπερίγραφος,0.056671496238476136
ζάμολξις,0.16292885400167267
θυρόω,0.10663711084588105
περιναίω,0.12274241606913491
λάτρον,0.1387433951284952
σητόβρωτος,0.15236215848055545
σύρμος,0.14805948599280794
ἐνδίφριος,0.1398159485152614
μαισάδης,0.10582454339506221
ἀποφάργνυμι,0.10151999315255363
τυμβήρης,0.1368785095009335
ἐπίμαρτυς,0.07329984806058751
ὁπόσε,0.011105368043978343
ἀίδιος,0.15855763509639634
ἀποκυβεύω,0.07159515114406649
ἀποβόσκομαι,0.07803717597646194
κατηρεμίζω,0.08300951734641743
ἁρμαλιά,0.10577735189161565
φόξος,0.1735234659669647
κρανέϊνος,0.2045156983085754
μοτυαῖος,0.14600533649457426
καλλιφωνία,0.14808518350976932
ἀποπλήσσω,0.09247190325381309
νυχεύω,0.06057504443015798
ζάχρυσος,0.1483628904083044
βαμβαίνω,0.08514648057652303
φύξηλις,0.1398227730222857
ἀγχίπτολις,0.15078577096529125
ἀνθοσύνη,0.1392740397905659
παιδουργία,0.13576746101047532
ποππύζω,0.11798936053569467
πτωχικός,0.11114503796829214
καταρκέω,0.06970300657481002
ἀμβολίη,0.1495672631274946
φαρακίδης,0.10357252212747751
μελλόνυμφος,0.18645535982310835
ἅμιππος,0.11230120313906669
προμείγνυμι,0.0923877017191025
πάμφλεκτος,0.11623637988571156
ἀλιτρία,0.15971693638547008
ἀδιάστροφος,0.1091488859460423
ἄκαινα,0.1378612592566915
ἀκήρωτος,0.14406236890823074
προμήθειος,0.11544869178075755
ὁμορροθέω,0.09755504265026532
ἀνδρόφθορος,0.13957341718345015
τᾶλις,0.14665794934339335
ἀνταμύνομαι,0.033740207916402115
τέτρωρον,0.14812568235600038
ἐπαίνεσις,0.12237265868311747
σαράγγης,0.12930938800073152
γηροτροφέω,0.12412568039129976
ψαθυρός,0.11424986239825853
παγκοίτης,0.14511487256717187
κατεναίρομαι,0.07056439804829041
ὁρμητικός,0.07214561013290906
εὔλεκτρος,0.15295890804677686
δεννάζω,0.09613200872261672
ἄκερκος,0.14114936228602334
συνυπηρετέω,0.039726090638708675
μισόπολις,0.08533320398295276
βοσπόριος,0.11801312563585645
ψευδαλέξανδρος,0.07650757787735114
ἀνθρωποφυής,0.05754965839453342
ἀπόπροσθεν,0.03035391735346774
ἀσαρκία,0.11317915304657475
κωδώνιον,0.13192286602092015
ἀδελφομιξία,0.10860575930236788
αἱμόρροια,0.140932237058015
τάνυμαι,0.06737753797611773
θυτήριον,0.12623386674217849
κυανέω,0.11167830408818691
ἀμυντικός,0.10560262774948585
περισφύριον,0.11934173795408744
ὁστισδή,0.07692104000693144
φλογοειδής,0.09551458953405953
θηρίδιον,0.13944529578420387
τευτάμης,0.13380478410712215
